url,username,fullname
https://www.instagram.com/wicys_illinoistech/,wicys_illinoistech,
https://www.instagram.com/miemie630/,miemie630,-
https://www.instagram.com/life_iit/,life_iit,LIFE|HACE
https://www.instagram.com/thomasnovak_10/,thomasnovak_10,Tommy Novak
https://www.instagram.com/illinoistechsaac/,illinoistechsaac,Illinois Tech SAAC
https://www.instagram.com/fatima.azfar/,fatima.azfar,Fatima Azfar
https://www.instagram.com/avantist_/,avantist_,AVANTIST
https://www.instagram.com/iitaias/,iitaias,iitAIAS
https://www.instagram.com/bradbwash/,bradbwash,Mr.shhhhh
https://www.instagram.com/sammye_hudson/,sammye_hudson,Sammye Hudson
https://www.instagram.com/cazalez312/,cazalez312,Ö
https://www.instagram.com/ameliachaltin/,ameliachaltin,Amelia Chaltin
https://www.instagram.com/may.nandi/,may.nandi,Mayuree Nandi
https://www.instagram.com/kaplaninstitute/,kaplaninstitute,Startup advice for students
https://www.instagram.com/iit.leadershipacademy/,iit.leadershipacademy,IIT Leadership Academy
https://www.instagram.com/sjpiit/,sjpiit,SJP IIT
https://www.instagram.com/wiitchicago/,wiitchicago,WIIT 88.9FM Chicago
https://www.instagram.com/ksd.06/,ksd.06,Kevion Shaquille
https://www.instagram.com/bg_rogue/,bg_rogue,Balganesh Kuruba
https://www.instagram.com/npg002/,npg002,Yudtana Jamjumrus
https://www.instagram.com/illinoistechalumni/,illinoistechalumni,Illinois Tech Alumni
https://www.instagram.com/iit_acmw/,iit_acmw,Illinois Tech ACM-W
https://www.instagram.com/illinoistech_iep/,illinoistech_iep,Intensive English Program
https://www.instagram.com/lexi.detweiler/,lexi.detweiler,Lexi Detweiler
https://www.instagram.com/karie_ruth/,karie_ruth,
https://www.instagram.com/i_n_c_u_b_u_s__/,i_n_c_u_b_u_s__,সৌম্যদীপ মুসিব
https://www.instagram.com/sudhindra.manohar/,sudhindra.manohar,Sudhindra Manohar
https://www.instagram.com/davemccfv/,davemccfv,Dave McCutcheon
https://www.instagram.com/traderjoesnut/,traderjoesnut,Trader Joe's Nut 🐿
https://www.instagram.com/uniguard/,uniguard,Yıldırım
https://www.instagram.com/iit_greekcouncil/,iit_greekcouncil,Illinois Tech Greek Council
https://www.instagram.com/yuzi_da/,yuzi_da,彧彧
https://www.instagram.com/psa_iit/,psa_iit,Pakistan Student Association
https://www.instagram.com/nat.thava.dee/,nat.thava.dee,Natalie Lao
https://www.instagram.com/drakeford_music/,drakeford_music,Drakeford
https://www.instagram.com/nonstopbilly/,nonstopbilly,Billy Bafia
https://www.instagram.com/iitesports/,iitesports,Illinois Tech Esports
https://www.instagram.com/farrzad/,farrzad,Farrzad
https://www.instagram.com/just_ray000/,just_ray000,zzzzzzz
https://www.instagram.com/ewbiit/,ewbiit,EWB - Illinois Tech
https://www.instagram.com/colorsredefined/,colorsredefined,Siddharth/ सिद्धार्थ
https://www.instagram.com/lunamm0629/,lunamm0629,HJ Liang
https://www.instagram.com/on.cloud.09/,on.cloud.09,CloudNine
https://www.instagram.com/t_raytheviolinist/,t_raytheviolinist,T-Ray The Violinist
https://www.instagram.com/iit_ideashop/,iit_ideashop,Idea Shop
https://www.instagram.com/curly_hair24/,curly_hair24,Erica Acton
https://www.instagram.com/illinoistechglp/,illinoistechglp,Illinois Tech Global Leaders
https://www.instagram.com/shantanutter/,shantanutter,Shantanu
https://www.instagram.com/illinoistechstudyaway/,illinoistechstudyaway,Illinois Tech Study Away
https://www.instagram.com/msvras/,msvras,MSV RAs
https://www.instagram.com/krishnapramod9/,krishnapramod9,Krishna Pramod K U
https://www.instagram.com/illinoistechrsf/,illinoistechrsf,Illinois Tech Rec Sports
https://www.instagram.com/illinoistechmsoc/,illinoistechmsoc,Illinois Tech Men's Soccer
